,title,director,distributor,distributor_group,release_date,release_season,nation,screen,genre,rate,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,director_power,sequel,original,actor_power,before_news,after_news
675,해빙,이수연,롯데쇼핑㈜롯데엔터테인먼트,A,3/1/2017,spring,한국,915,스릴러,15세이상관람가,6.0,"조진웅,신구,김대명",117,6.630651341,1305,1201576.0,0,0,488588434,88689.0,1797.0
676,주먹왕 랄프 2: 인터넷 속으로,리치 무어,월트디즈니컴퍼니코리아 유한책임회사,B,1/3/2019,winter,미국,1453,애니메이션,전체관람가,7.25,"존 C. 라일리,사라 실버맨,제인 린치",112,8.977810651,676,15864110.0,1,0,9338459,1834.0,503.0
677,겟 아웃,조던 필,유니버설픽쳐스인터내셔널 코리아(유),B,5/17/2017,spring,미국,945,공포,15세이상관람가,7.14,"다니엘 칼루야,앨리슨 윌리암스,브래드리 휘트포드",104,8.555189456,607,5732231.0,0,0,10642860,5930.0,333.0
678,광대들: 풍문조작단,김주호,워너브러더스 코리아(주),B,8/21/2019,summer,한국,806,사극,12세이상관람가,4.57,"조진웅,손현주,박희순",108,8.127272727000001,165,637021.0,0,0,482410921,3744.0,576.0
679,극한직업,이병헌,씨제이이앤엠(주),A,1/23/2019,winter,한국,1978,코미디,15세이상관람가,6.8,"류승룡,이하늬,진선규",111,9.346142116000001,3279,11501537.0,0,0,358561995,41615.0,1369.0
680,오 마이 그랜파,댄 마저,판씨네마(주),D,3/17/2016,spring,미국,396,코미디,청소년관람불가,4.65,"로버트 드 니로,잭 에프론,줄리안 허프",100,8.201754386000001,114,86013.0,0,0,54857983,264.0,86.0
681,침묵,정지우,씨제이이앤엠(주),A,11/2/2017,autumn,한국,634,드라마,15세이상관람가,6.09,"최민식,박신혜,류준열",125,8.224669603999999,454,1325391.0,1,0,312553619,478945.0,1561.0
682,빅 위시,카를로스 구티에레스 메드라노,(주)박수엔터테인먼트,D,10/30/2019,autumn,기타,336,판타지,전체관람가,6.0,-,79,6.5,4,0.0,0,0,0,2554.0,102.0
683,핵소 고지,멜 깁슨,판씨네마(주),D,2/22/2017,winter,미국,442,드라마,15세이상관람가,6.0,"앤드류 가필드,샘 워싱턴,휴고 위빙",139,9.198776758,327,177601.0,1,0,19770746,1077.0,288.0
684,다키스트 아워,조 라이트,유니버설픽쳐스인터내셔널 코리아(유),B,1/17/2018,winter,영국,233,드라마,12세이상관람가,6.38,"게리 올드만,크리스틴 스콧 토마스,릴리 제임스",125,8.954545455,44,552590.0,0,1,30771489,903.0,51.0
685,콜드 체이싱,한스 페터 몰란트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,2/20/2019,winter,영국,480,액션,15세이상관람가,7.5,"리암 니슨,톰 베이트먼",118,7.278688525,61,101694.0,0,0,71076067,475.0,176.0
686,마더!,대런 아로노프스키,롯데쇼핑㈜롯데엔터테인먼트,A,10/19/2017,autumn,미국,398,드라마,청소년관람불가,7.25,"제니퍼 로렌스,하비에르 바르뎀",121,7.304347826,69,2073043.0,0,0,73139955,69150.0,206.0
687,컨저링 2,제임스 완,워너브러더스 코리아(주),B,6/9/2016,summer,미국,635,공포,15세이상관람가,6.57,"베라 파미가,패트릭 윌슨,프란카 포텐테",134,8.487762238,1144,22415560.0,1,1,43300362,4174.0,271.0
688,설리: 허드슨강의 기적,클린트 이스트우드,워너브러더스 코리아(주),B,9/28/2016,autumn,미국,573,드라마,12세이상관람가,7.75,"톰 행크스,로라 리니,아론 에크하트",96,8.907035176,398,1943736.0,1,0,29758959,1016.0,173.0
689,카운트다운,저스틴 덱,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,12/12/2019,winter,미국,238,공포,15세이상관람가,3.0,"엘리자베스 라일,피터 파시넬리,탈리타 베이트먼",90,0.0,0,0.0,0,0,1934192,401125.0,513.0
690,극장판 요괴워치: 탄생의 비밀이다냥!,"타카하시 시게하루,우시로 신지",씨제이이앤엠(주),A,7/22/2015,summer,일본,509,애니메이션,전체관람가,5.0,"박경혜,김현지,홍범기",97,8.865148862,571,4223128.0,1,1,6732135,458.0,129.0
691,백 투 더 비기닝,딘 이스라엘리트,롯데쇼핑㈜롯데엔터테인먼트,A,2/26/2015,winter,미국,423,SF,15세이상관람가,4.0,"조니 웨스턴,소피아 블랙 디엘리아,샘 러너",106,7.68907563,119,605273.0,0,0,1598334,406.0,115.0
692,포인트 브레이크,에릭슨 코어,"(주)시네마서비스,(주)나이너스엔터테인먼트",D,1/7/2016,winter,미국,409,범죄,15세이상관람가,4.0,"루크 브레이시,에드가 라미레즈,테레사 팔머",114,8.375,208,294320.0,1,0,7393876,647.0,41.0
693,쥬라기 월드: 폴른 킹덤,후안 안토니오 바요나,유니버설픽쳐스인터내셔널 코리아(유),B,6/6/2018,summer,미국,1972,액션,12세이상관람가,6.4,"크리스 프랫,브라이스 달라스 하워드",127,8.635820235,4517,5694851.0,1,1,99967478,4549.0,928.0
694,툼레이더,로아 우타우,워너브러더스 코리아(주),B,3/8/2018,spring,미국,806,액션,12세이상관람가,5.0,알리시아 비칸데르,118,7.783625731,342,556300.0,0,1,32397728,5996.0,260.0
695,딥워터 호라이즌,피터 버그,메가박스중앙(주)플러스엠,A,1/25/2017,winter,미국,433,액션,12세이상관람가,6.5,"마크 월버그,딜런 오브라이언,케이트 허드슨",107,8.810344828,232,915475.0,1,0,63994892,879.0,84.0
696,헬머니,신한솔,(주)넥스트엔터테인먼트월드(NEW),C,3/5/2015,spring,한국,422,코미디,청소년관람불가,4.13,"김수미,정만식,김정태",108,7.56462585,147,519983.0,0,0,13195110,3654.0,282.0
697,그놈이다,윤준형,CGV아트하우스,A,10/28/2015,autumn,한국,681,스릴러,15세이상관람가,6.67,"주원,유해진,이유영",109,7.62,400,1046015.0,0,0,550151611,49193.0,894.0
698,인디펜던스 데이 : 리써전스,롤랜드 에머리히,이십세기폭스코리아(주),B,6/22/2016,summer,미국,926,액션,12세이상관람가,5.2,"빌 풀만,리암 헴스워스,제프 골드브럼",120,7.420155039,1290,2743672.0,1,1,29095468,1364.0,324.0
699,바스티유 데이,제임스 왓킨스,롯데쇼핑㈜롯데엔터테인먼트,A,10/13/2016,autumn,미국,422,액션,15세이상관람가,5.5,"이드리스 엘바,리차드 매든,샬롯 르 본",92,8.342465752999999,73,96305.0,1,0,54056588,630.0,81.0
700,파도가 지나간 자리,데릭 시엔프랜스,CGV아트하우스,A,3/8/2017,spring,미국,276,드라마,15세이상관람가,6.0,"마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈",132,9.202531646,79,82177.0,1,0,116742404,1404.0,52.0
701,마이펫의 이중생활,크리스 리노드,유니버설픽쳐스인터내셔널 코리아(유),B,8/3/2016,summer,미국,726,애니메이션,전체관람가,6.67,"루이스 C.K.,에릭 스톤스트릿,케빈 하트",90,8.703752469,3038,7075659.0,0,0,56318166,3412.0,190.0
702,벽 속에 숨은 마법시계,일라이 로스,CGV아트하우스,A,10/31/2018,autumn,미국,609,판타지,전체관람가,4.67,"잭 블랙,케이트 블란쳇,오웬 바카로",105,8.20441989,181,226969.0,0,1,114818069,622.0,236.0
703,피치 퍼펙트: 언프리티 걸즈,엘리자베스 뱅크스,유니버설픽쳐스인터내셔널 코리아(유),B,5/28/2015,spring,미국,297,코미디,15세이상관람가,5.75,"안나 켄드릭,헤일리 스테인펠드,레벨 윌슨",114,8.37704918,61,75598.0,0,0,12420577,184.0,45.0
704,거울나라의 앨리스,제임스 보빈,월트디즈니컴퍼니코리아(주),B,9/7/2016,autumn,미국,515,어드벤처,12세이상관람가,5.75,"조니 뎁,앤 해서웨이,미아 와시코브스카",112,8.622535211,355,513202.0,1,1,101097995,2110.0,248.0
705,메카닉: 리크루트,데니스 간젤,(주)제이앤씨미디어그룹,D,8/31/2016,summer,미국,320,액션,15세이상관람가,5.25,"제이슨 스타뎀,제시카 알바,토미 리 존스",98,7.5,8,552142.0,1,1,27439331,432.0,133.0
706,레전드 오브 타잔,데이빗 예이츠,워너브러더스 코리아(주),B,6/29/2016,summer,미국,593,액션,12세이상관람가,5.25,"알렉산더 스카스가드,사무엘 L. 잭슨,마고 로비",109,8.108219177999999,730,16840678.0,1,0,249028351,1683.0,265.0
707,곤지암,정범식,(주)쇼박스,C,3/28/2018,spring,한국,1124,공포,15세이상관람가,6.33,"위하준,박지현,오아연",94,7.644761905,1050,3798104.0,0,0,16053354,47482.0,522.0
708,킹 오브 프리즘 - 프라이드 더 히어로,히시다 마사카즈,"동우에이앤이(주),(주)박수엔터테인먼트",D,6/10/2017,summer,일본,92,애니메이션,15세이상관람가,0.0,"남도형,엄상현,이원찬",70,9.888888889,36,307662.0,1,1,30578629,36.0,3.0
709,뷰티풀 투모로우,장재혁,씨제이 씨지브이(CJ CGV)(주),A,10/26/2017,autumn,한국,47,드라마,12세이상관람가,0.0,"박효신,정재일",68,0.0,0,63279.0,1,0,189837,455.0,53.0
710,하이큐!! 끝과 시작,미츠나카 스스무,(주)팝엔터테인먼트,D,11/16/2016,autumn,일본,130,애니메이션,12세이상관람가,0.0,"무라세 아유무,이시카와 카이토,히노 사토시",89,9.196078431,306,96518.0,1,1,0,133.0,35.0
711,투모로우랜드,브래드 버드,월트디즈니컴퍼니코리아(주),B,5/27/2015,spring,미국,435,액션,12세이상관람가,5.5,"조지 클루니,휴 로리,브릿 로버트슨",129,7.915384615,130,3564540.0,0,0,1942980,4031.0,122.0
712,브링 더 소울 : 더 무비,박준수,월트디즈니컴퍼니코리아 유한책임회사,B,8/7/2019,summer,한국,569,다큐멘터리,전체관람가,0.0,"RM,진,슈가",103,9.737113402,194,966094.0,0,1,0,1056.0,525.0
713,샤잠!,데이비드 F. 샌드버그,워너브러더스 코리아(주),B,4/3/2019,spring,미국,1148,액션,12세이상관람가,5.71,"제커리 레비,애셔 앤젤",132,7.795144157999999,659,7858350.0,0,1,124164,2292.0,622.0
714,내부자들,우민호,(주)쇼박스,C,11/19/2015,autumn,한국,1075,범죄,청소년관람불가,6.63,"이병헌,조승우,백윤식",130,9.0949064,2297,26081050.0,1,0,315927301,77079.0,898.0
715,검사외전,이일형,(주)쇼박스,C,2/3/2016,winter,한국,1812,범죄,15세이상관람가,5.94,"황정민,강동원",126,8.632157581,6549,9699092.0,0,0,546209024,19328.0,1113.0
716,범블비,트래비스 나이트,롯데컬처웍스(주)롯데엔터테인먼트,A,12/25/2018,winter,미국,1016,액션,12세이상관람가,6.78,"헤일리 스테인펠드,존 시나",114,8.786850477,943,1197675.0,1,1,10640989,6337.0,729.0
717,공포의 묘지,"케빈 콜쉬,데니스 위드미어",롯데컬처웍스(주)롯데엔터테인먼트,A,4/10/2019,spring,미국,564,공포,15세이상관람가,6.0,"제이슨 클락,존 리스고,에이미 세이메츠",101,6.3555555560000005,90,308478.0,1,0,22064325,341.0,219.0
718,레이디 버드,그레타 거윅,유니버설픽쳐스인터내셔널 코리아(유),B,4/4/2018,spring,미국,344,코미디,15세이상관람가,7.82,시얼샤 로넌,94,8.756097561,123,97777.0,0,0,147709,2290.0,91.0
719,손님,김광태,씨제이이앤엠(주),A,7/9/2015,summer,한국,634,판타지,15세이상관람가,6.66,"류승룡,이성민,천우희",107,6.850356295,421,0.0,1,0,457834795,1000495.0,2816.0
720,불한당: 나쁜 놈들의 세상,변성현,씨제이이앤엠(주),A,5/17/2017,spring,한국,860,범죄,청소년관람불가,5.83,"설경구,임시완",120,8.383561644,365,930866.0,0,0,49725851,9235.0,967.0
721,어드리프트:우리가 함께한 바다,발타자르 코루마쿠르,(주)이수C&E,B,9/6/2018,autumn,미국,490,멜로/로맨스,12세이상관람가,6.5,"쉐일린 우들리,샘 클라플린",97,8.983606557,61,782240.0,0,0,12526067,248.0,126.0
722,밀정,김지운,워너브러더스 코리아(주),B,9/7/2016,autumn,한국,1444,액션,15세이상관람가,7.5,"송강호,공유",140,8.57884929,4293,15041788.0,1,0,248695427,28818.0,1210.0
723,몬스터 파크,안드레스 코투리어,(주)박수엔터테인먼트,D,1/23/2019,winter,영국,344,애니메이션,전체관람가,6.0,"릴리 콜린스,토비 켑벨,이안 맥쉐인",86,7.58490566,53,38262.0,0,0,599477,15684.0,102.0
724,다이노 타임,"최윤석,존 카프카",씨제이이앤엠(주),A,4/30/2015,spring,한국,430,애니메이션,전체관람가,0.0,"멜라니 그리피스,제인 린치,윌리암 볼드윈",85,8.539370079,254,849876.0,0,0,4925210,1168.0,114.0
725,호텔 아르테미스,드류 피어스,판씨네마(주),D,7/18/2018,summer,미국,465,액션,15세이상관람가,5.0,"조디 포스터,데이브 바티스타,소피아 부텔라",94,7.18,50,77794.0,0,0,68546136,419.0,136.0
726,월요일이 사라졌다,토미 위르콜라,(주)스마일이엔티,D,2/22/2018,winter,영국,355,액션,15세이상관람가,5.25,"누미 라파스,윌렘 대포,글렌 클로즈",123,9.0,8,903175.0,0,0,17153638,3204.0,168.0
727,12 솔져스,니콜라이 퓰시,(주)제이앤씨미디어그룹,D,1/31/2018,winter,미국,211,액션,15세이상관람가,5.0,"크리스 헴스워스,마이클 섀넌,마이클 페나",130,9.733333333,45,223740.0,0,0,292679195,408.0,77.0
728,50가지 그림자: 심연,제임스 폴리,유니버설픽쳐스인터내셔널 코리아(유),B,2/9/2017,winter,미국,435,드라마,청소년관람불가,2.25,"다코타 존슨,제이미 도넌",118,7.8746594010000015,367,597025.0,1,1,3285663,512.0,110.0
729,창궐,김성훈A,(주)넥스트엔터테인먼트월드(NEW),C,10/25/2018,autumn,한국,1351,사극,15세이상관람가,5.2,"현빈,장동건",121,6.825609756,820,17234182.0,0,0,64881962,55305.0,1110.0
730,다이노소어 어드벤처 : 백악기 공룡대백과,"닐 나이팅게일,베리 쿡,앤드류 코헨","(주)박수엔터테인먼트,(주)애니플러스",D,5/4/2016,spring,영국,325,다큐멘터리,전체관람가,5.0,-,84,7.244131455,213,3207232.0,0,0,0,110.0,35.0
731,언더월드: 블러드 워,안나 포에스터,유니버설픽쳐스인터내셔널 코리아(유),B,11/30/2016,autumn,미국,183,액션,15세이상관람가,4.75,"케이트 베킨세일,테오 제임스,토비어스 멘지스",91,0.0,0,72071.0,1,1,6856725,181.0,66.0
732,스틸 앨리스,"리처드 글랫저,워시 웨스트모어랜드",그린나래미디어(주),D,4/29/2015,spring,미국,109,드라마,12세이상관람가,6.57,"줄리안 무어,알렉 볼드윈,크리스틴 스튜어트",101,8.342105262999999,76,384164.0,1,0,69118606,3285.0,72.0
733,맨체스터 바이 더 씨,케네스 로너건,THE 픽쳐스,D,2/15/2017,winter,미국,109,드라마,15세이상관람가,7.78,"케이시 애플렉,미셸 윌리엄스,카일 챈들러",137,8.859649122999999,57,53779.0,0,0,29575696,1151.0,54.0
734,제이슨 본,폴 그린그래스,유니버설픽쳐스인터내셔널 코리아(유),B,7/27/2016,summer,미국,827,액션,15세이상관람가,5.97,"맷 데이먼,알리시아 비칸데르,뱅상 카셀",123,8.41109995,3982,2853480.0,1,1,76043645,14993.0,726.0
735,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,닛타 노리오,씨제이이앤엠(주),A,9/7/2017,autumn,일본,232,애니메이션,전체관람가,0.0,"이지현,여윤미,여민정",76,0.0,0,320490.0,1,0,7703055,51.0,16.0
736,챔피언,김용완,워너브러더스 코리아(주),B,5/1/2018,spring,한국,874,드라마,12세이상관람가,5.43,"마동석,권율,한예리",108,7.765765766,222,0.0,0,0,299700006,975288.0,2512.0
737,브이아이피,박훈정,워너브러더스 코리아(주),B,8/23/2017,summer,한국,996,범죄,청소년관람불가,5.0,"장동건,김명민,박희순",128,6.778050778,1221,12181628.0,0,0,95691878,10330.0,937.0
738,어쌔신: 더 비기닝,마이클 쿠에스타,(주)이수C&E,B,12/7/2017,winter,미국,528,액션,15세이상관람가,5.5,"딜런 오브라이언,마이클 키튼,산나 라단",112,8.538961039,154,203045.0,1,0,93617013,298.0,77.0
739,맥베스,저스틴 커젤,판씨네마(주),D,12/3/2015,winter,영국,141,드라마,15세이상관람가,0.0,"마이클 패스벤더,마리옹 꼬띠아르",181,8.193181818,88,355913.0,1,0,86057651,6098.0,46.0
