,title,director,producer,importer,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,aud_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,director_movie_num,sequel,original,actor_power
512,아메리칸 메이드,더그 라이만,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,9/14/2017,autumn,개봉영화,장편,미국,691,3175539145.0,401541,932267045,114257,범죄,15세이상관람가,일반영화,6.67,"톰 크루즈,도널 글리슨,사라 라이트",115,8.115,200,2017,4790550.0,1 [1],1,0,123663231
513,러빙 빈센트,"도로타 코비엘라,휴 웰치맨",,(주)퍼스트런,판씨네마(주),D,11/9/2017,autumn,개봉영화,장편,영국,272,3051639861.0,383517,1584998261,194304,애니메이션,15세이상관람가,독립/예술영화,7.5,"더글러스 부스,시얼샤 로넌,제롬 플린",107,9.169934641000001,459,2017,1150551.0,"2 [1, 1]",1,0,147763
514,대장 김창수,이원태,"(주)비에이엔터테인먼트,(주)무비스퀘어",,"씨네그루(주)키다리이엔티,주식회사 키위컴퍼니",B,10/19/2017,autumn,개봉영화,장편,한국,748,2871905115.0,380581,740794715,93920,드라마,12세이상관람가,일반영화,4.67,"조진웅,송승헌",115,8.624223602,322,2017,4123013.0,2 [2],1,0,443591844
515,플립,롭 라이너,,(주)팝엔터테인먼트,(주)팝엔터테인먼트,D,7/12/2017,summer,개봉영화,장편,미국,249,2818791900.0,354601,1025482700,123030,드라마,12세이상관람가,일반영화,6.0,"매들린 캐롤,캘런 맥오리피",90,9.184501845,542,2017,0.0,1 [1],1,0,11476
516,7호실,이용승,(주)명필름,,롯데쇼핑㈜롯데엔터테인먼트,A,11/15/2017,autumn,개봉영화,장편,한국,629,2677284639.0,347790,784052239,98086,코미디,15세이상관람가,일반영화,6.43,"신하균,디오",100,7.289855072000001,276,2017,350908.0,1 [1],0,0,51894082
517,몬스터 패밀리,호거 태프,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,B,12/21/2017,winter,개봉영화,장편,기타,617,2531182700.0,341614,474831200,60474,애니메이션,전체관람가,일반영화,6.0,"에밀리 왓슨,닉 프로스트,제시카 브라운 핀들레이",93,8.306167401,454,2017,341614.0,1 [1],1,0,0
518,내 사랑,에이슬링 월쉬,,오드,오드,D,7/12/2017,summer,개봉영화,장편,기타,233,2434007625.0,333347,1181010825,158355,드라마,12세이상관람가,독립/예술영화,6.71,"샐리 호킨스,에단 호크",115,9.146551724,116,2017,333347.0,1 [1],1,0,4167124
519,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,하시모토 마사카즈,,씨제이이앤엠(주),씨제이이앤엠(주),A,7/20/2017,summer,개봉영화,장편,일본,547,2417712700.0,333082,369416200,47946,애니메이션,전체관람가,일반영화,0.0,"박영남,양정화",103,8.703389831,118,2017,904736.0,2 [2],1,1,20581061
520,희생부활자,곽경택,"(주)영화사 신세계,(주)바른손이앤에이",,(주)쇼박스,C,10/12/2017,autumn,개봉영화,장편,한국,781,2515479835.0,323628,524639435,64620,미스터리,15세이상관람가,일반영화,5.17,"김래원,김해숙",91,6.714285714,182,2017,9465112.0,3 [3],1,0,56938725
521,블레이드 러너 2049,드니 빌뇌브,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,10/12/2017,autumn,개봉영화,장편,미국,664,2760845365.0,321018,1162877565,128723,SF,15세이상관람가,일반영화,8.22,"라이언 고슬링,해리슨 포드",163,7.955555556,270,2017,2530063.0,3 [3],1,1,22782482
522,빅풋 주니어,"제레미 드그루손,벤 스타센",,"(주)퍼스트런,유니콘미디어(주)",(주)이수C&E,B,8/9/2017,summer,개봉영화,장편,기타,437,2245548900.0,318737,451385400,60164,애니메이션,전체관람가,독립/예술영화,0.0,"우정신,임채헌",92,8.88,100,2017,2272485.0,"4 [1, 3]",0,0,3939137
523,공범자들,최승호,한국탐사저널리즘센터,,(주)엣나인필름,D,8/17/2017,summer,개봉영화,장편,한국,228,2017678800.0,258478,745661900,92054,다큐멘터리,15세이상관람가,독립/예술영화,6.44,"이명박,김재철,김장겸",106,9.649484536000001,291,2017,687080.0,2 [2],1,0,1550868
524,미옥,이안규,(주)영화사 소중한,,씨네그루(주)키다리이엔티,B,11/9/2017,autumn,개봉영화,장편,한국,635,1897705564.0,238587,520190864,63596,범죄,청소년관람불가,일반영화,4.33,"김혜수,이선균",91,7.375,216,2017,238587.0,1 [1],0,0,131869173
525,딥,줄리오 소토 거피드,,(주)영화사 빅,(주)이수C&E,B,10/3/2017,autumn,개봉영화,장편,기타,441,1746940500.0,226933,349568900,43492,애니메이션,전체관람가,독립/예술영화,0.0,"심규혁,사문영,이인성",85,7.905109489,137,2017,226933.0,1 [1],0,0,3300919
526,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,"우시로 신지,요코이 타케시",,씨제이이앤엠(주),씨제이이앤엠(주),A,9/27/2017,autumn,개봉영화,장편,일본,486,1581375300.0,215203,302166700,39494,애니메이션,전체관람가,일반영화,5.0,"박경혜,홍범기,김현지",90,8.566371681,226,2017,3772141.0,"4 [3, 1]",1,1,6732135
527,어쌔신: 더 비기닝,마이클 쿠에스타,,(주)우성엔터테인먼트,(주)이수C&E,B,12/7/2017,winter,개봉영화,장편,미국,528,1575027000.0,203045,427713600,53797,액션,15세이상관람가,일반영화,5.5,"딜런 오브라이언,마이클 키튼,산나 라단",112,8.538961039,154,2017,203045.0,1 [1],1,0,93617013
528,채비,조영준,(주)26컴퍼니,,오퍼스픽쳐스(유),D,11/9/2017,autumn,개봉영화,장편,한국,480,1249977864.0,175889,320185164,43533,드라마,12세이상관람가,일반영화,5.0,"고두심,김성균",114,9.168,125,2017,175889.0,1 [1],0,0,117576269
529,"나는 내일, 어제의 너와 만난다",미키 타카히로,,(주)엔케이컨텐츠,(주)디스테이션,D,10/12/2017,autumn,개봉영화,장편,일본,206,1343600900.0,175367,450954600,58106,멜로/로맨스,12세이상관람가,독립/예술영화,6.0,"후쿠시 소우타,고마츠 나나",110,8.403794038,369,2017,176017.0,1 [1],1,0,6273
530,예수는 역사다,존 건,,(재)CBS,(재)CBS,C,7/13/2017,summer,개봉영화,장편,미국,217,1229743400.0,170796,336647800,42982,드라마,전체관람가,독립/예술영화,4.0,"마이크 보겔,에리카 크리스틴슨,페이 더너웨이",113,9.153846154,65,2017,178068.0,1 [1],1,0,1024776
531,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,다카하시 아츠시,,대원미디어(주),(주)넥스트엔터테인먼트월드(NEW),C,8/10/2017,summer,개봉영화,장편,일본,351,1175560900.0,166252,194738200,26136,애니메이션,전체관람가,일반영화,6.0,"미즈타 와사비,오오하라 메구미,카카즈 유미",101,8.8125,112,2017,166252.0,1 [1],1,1,3849120
532,아토믹 블론드,데이빗 레이치,,(주)메인타이틀픽쳐스,씨네그루(주)키다리이엔티,B,8/30/2017,summer,개봉영화,장편,미국,471,1177725658.0,155368,486321658,62007,액션,청소년관람불가,일반영화,6.43,"샤를리즈 테론,제임스 맥어보이,소피아 부텔라",114,8.0,147,2017,12043900.0,4 [4],1,0,201430780
533,레고 닌자고 무비,찰리 빈,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,9/28/2017,autumn,개봉영화,장편,미국,459,1149394400.0,154966,292991400,37758,애니메이션,전체관람가,일반영화,4.0,"데이브 프랭코,올리비아 문,저스틴 서룩스",101,8.821138211000001,123,2017,154966.0,1 [1],1,1,2411840
534,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,닛타 노리오,,씨제이이앤엠(주),씨제이이앤엠(주),A,9/7/2017,autumn,개봉영화,장편,일본,232,1055895200.0,137052,230840900,29255,애니메이션,전체관람가,일반영화,0.0,"이지현,여윤미,여민정",76,0.0,0,2017,320490.0,2 [2],1,0,7703055
535,로마의 휴일,이덕희,(주)전망좋은 영화사,,메가박스중앙(주)플러스엠,A,8/30/2017,summer,개봉영화,장편,한국,436,993321176.0,134827,217460976,28160,코미디,15세이상관람가,일반영화,3.0,"임창정,공형진,정상훈",108,7.98630137,73,2017,0.0,1 [1],0,0,4935977
536,저수지 게임,최진성,프로젝트 부,,(주)스마일이엔티,D,9/7/2017,autumn,개봉영화,장편,한국,289,984605100.0,125402,390376200,47721,다큐멘터리,15세이상관람가,독립/예술영화,6.67,"주진우,조미래,정재호",100,9.777108434,166,2017,159627.0,1 [1],1,0,0
537,파리로 가는 길,엘레노어 코폴라,,(주)티캐스트,(주)티캐스트,B,8/3/2017,summer,개봉영화,장편,미국,79,931810300.0,118985,615973800,76126,드라마,12세이상관람가,독립/예술영화,5.17,"다이안 레인,알렉 볼드윈,아르노 비야르",92,8.17699115,113,2017,118985.0,1 [1],0,0,32448275
538,직쏘,"피터 스피어이그,마이클 스피어리그",,㈜코리아스크린,㈜코리아스크린,D,11/2/2017,autumn,개봉영화,장편,미국,175,966956500.0,110834,270275200,30685,공포,청소년관람불가,일반영화,4.0,토빈 벨,92,0.0,0,2017,793320.0,"4 [2, 2]",0,1,110834
539,더 테이블,김종관,볼미디어(주),,(주)엣나인필름,D,8/24/2017,summer,개봉영화,장편,한국,272,830762100.0,103054,473573400,56654,드라마,12세이상관람가,독립/예술영화,5.5,"정유미,한예리,정은채",70,8.317073171,328,2017,264690.0,2 [2],0,0,134185778
540,김광석,이상호,(주)씨네포트,,(주)비엠컬쳐스,D,8/30/2017,summer,개봉영화,장편,한국,223,772483500.0,98231,346699400,41838,다큐멘터리,15세이상관람가,독립/예술영화,6.0,"김광석,이상호,박학기",82,8.928571429,56,2017,147023.0,1 [1],1,0,491155
541,다크타워: 희망의 탑,니콜라이 아르셀,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,8/23/2017,summer,개봉영화,장편,미국,497,761759275.0,97017,261769275,31833,액션,15세이상관람가,일반영화,4.25,"이드리스 엘바,매튜 맥커너히,톰 테일러",95,7.4393939389999995,132,2017,97017.0,1 [1],1,0,38132873
542,인비저블 게스트,오리올 파울로,,(주)더블앤조이픽쳐스,(주)더블앤조이픽쳐스,D,9/21/2017,autumn,개봉영화,장편,기타,232,758162200.0,94281,367271800,44659,범죄,15세이상관람가,독립/예술영화,6.5,"마리오 카사스,바바라 레니,호세 코로나도",106,9.41509434,53,2017,161014.0,1 [1],0,0,377127
543,노 게임 노 라이프 -제로-,이시즈카 아츠코,,(주)애니플러스,(주)박수엔터테인먼트,D,10/19/2017,autumn,개봉영화,장편,일본,121,738618300.0,90643,201840300,24227,애니메이션,12세이상관람가,독립/예술영화,0.0,"마츠오카 요시츠구,카야노 아이,히카사 요코",107,8.0,1,2017,90643.0,1 [1],1,0,764747
544,몬스터 콜,후안 안토니오 바요나,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,9/14/2017,autumn,개봉영화,장편,기타,349,686273900.0,87841,299085800,36865,판타지,12세이상관람가,독립/예술영화,6.88,"루이스 맥더겔,시고니 위버,펠리시티 존스",108,8.905405405,74,2017,5694851.0,2 [2],1,0,26476058
545,킹 오브 프리즘 - 프라이드 더 히어로,히시다 마사카즈,,동우에이앤이(주),"동우에이앤이(주),(주)박수엔터테인먼트",D,6/10/2017,summer,개봉영화,장편,일본,92,676167500.0,82863,520124000,61867,애니메이션,15세이상관람가,일반영화,0.0,"남도형,엄상현,이원찬",70,9.888888889,36,2017,307662.0,2 [2],1,1,30578629
546,원더,스티븐 크보스키,,"CGV아트하우스,그린나래미디어(주)",CGV아트하우스,A,12/27/2017,winter,개봉영화,장편,미국,183,632389700.0,81680,266568600,34246,드라마,전체관람가,독립/예술영화,6.86,"제이콥 트렘블레이,줄리아 로버츠,오웬 윌슨",113,9.404761905,42,2017,81680.0,1 [1],1,0,1889502
547,드래곤 스펠: 마법 꽃의 비밀,마누크 데포얀,,㈜코리아스크린,㈜코리아스크린,D,8/15/2017,summer,개봉영화,장편,기타,164,582071200.0,79446,113863100,15015,애니메이션,전체관람가,독립/예술영화,0.0,"방지원,이세원,박상우",86,0.0,0,2017,79446.0,1 [1],1,0,148334
548,오즈: 신기한 마법가루,블라디미르 토로프킨,,(주)스마일이엔티,(주)스마일이엔티,D,7/20/2017,summer,개봉영화,장편,기타,343,565456600.0,78440,136995800,18133,애니메이션,전체관람가,독립/예술영화,0.0,"이장원,김하영",91,7.8,45,2017,78440.0,1 [1],1,0,1611142
549,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,타케모토 노보루,,대원미디어(주),(주)넥스트엔터테인먼트월드(NEW),C,11/9/2017,autumn,개봉영화,장편,일본,370,501257700.0,65895,113064100,13908,액션,전체관람가,일반영화,0.0,"나카오 마사키,야나기 미키,난바 쇼헤이",58,8.866666667,60,2017,65895.0,1 [1],1,1,0
550,뷰티풀 투모로우,장재혁,(주)글러브엔터테인먼트,,씨제이 씨지브이(CJ CGV)(주),A,10/26/2017,autumn,개봉영화,장편,한국,47,552273700.0,63279,321810000,36802,드라마,12세이상관람가,일반영화,0.0,"박효신,정재일",68,0.0,0,2017,63279.0,1 [1],1,0,189837
551,지랄발광 17세,켈리 프레몬,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,6/28/2017,summer,개봉영화,장편,미국,90,508342200.0,63258,184188200,22377,코미디,15세이상관람가,독립/예술영화,6.4,헤일리 스테인펠드,102,0.0,0,2017,20000.0,1 [1],0,0,5334647
552,리틀 프린세스 소피아 : 신비한 섬,제이미 미첼,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,9/28/2017,autumn,개봉영화,장편,미국,135,441475500.0,62454,109518000,14532,애니메이션,전체관람가,일반영화,0.0,"김미랑,서지연",64,8.55,100,2017,107938.0,1 [1],1,1,187362
553,더 크리스마스,티모시 렉카트,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,12/21/2017,winter,개봉영화,장편,미국,158,461785500.0,62082,101184400,12861,애니메이션,전체관람가,일반영화,7.0,"스티븐 연,지나 로드리게즈,제커리 레비",86,8.6,5,2017,62082.0,1 [1],1,0,18571802
554,래빗 스쿨,우테 폰 뮌쇼폴,,예지림엔터테인먼트,예지림엔터테인먼트,D,11/23/2017,autumn,개봉영화,장편,기타,314,401768900.0,55784,82198100,10411,애니메이션,전체관람가,독립/예술영화,0.0,"황창영,민아,최정현",76,8.418604651,43,2017,63340.0,1 [1],0,0,1029738
555,위시 어폰,존 R. 레오네티,,(주)우성엔터테인먼트,(주)이수C&E,B,7/20/2017,summer,개봉영화,장편,미국,279,434148000.0,55110,82609500,9910,공포,15세이상관람가,일반영화,3.5,"조이 킹,이기홍,라이언 필립",90,8.122807018,57,2017,980923.0,1 [1],0,0,71
556,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,고로 사쿠라,,SMG 홀딩스,"(주)이수C&E,(주)에이원엔터테인먼트",B,12/14/2017,winter,개봉영화,장편,일본,207,424665700.0,54988,92383400,11757,애니메이션,전체관람가,일반영화,0.0,"조경이,이재현,이지현",65,0.0,0,2017,54988.0,1 [1],1,0,6260992
557,튤립 피버,저스틴 채드윅,,주식회사 더쿱,(주)팝엔터테인먼트,D,12/14/2017,winter,개봉영화,장편,영국,359,417768549.0,52144,179688049,22177,드라마,청소년관람불가,독립/예술영화,5.33,"알리시아 비칸데르,데인 드한,크리스토프 왈츠",105,7.894736842,76,2017,52144.0,1 [1],1,0,62555056
558,매혹당한 사람들,소피아 코폴라,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,9/6/2017,autumn,개봉영화,장편,미국,395,393548500.0,51867,187653600,23621,스릴러,15세이상관람가,독립/예술영화,7.0,"니콜 키드먼,커스틴 던스트,엘르 패닝",94,8.376811594,69,2017,51867.0,1 [1],1,0,41277249
559,윈드 리버,테일러 쉐리던,,(주)유로커뮤니케이션,(주)유로커뮤니케이션,D,9/14/2017,autumn,개봉영화,장편,미국,330,391358700.0,50783,159742100,20211,액션,15세이상관람가,독립/예술영화,7.33,"제레미 레너,엘리자베스 올슨",111,8.368421052999999,38,2017,54241.0,1 [1],0,0,43979183
560,잃어버린 도시 Z,제임스 그레이,,(주)메인타이틀픽쳐스,(주)영화사 빅,D,9/21/2017,autumn,개봉영화,장편,미국,398,362053440.0,47088,107823340,13303,액션,12세이상관람가,독립/예술영화,6.83,"찰리 허냄,로버트 패틴슨,시에나 밀러",141,7.153846154,26,2017,607751.0,2 [2],1,0,3578574
561,마더!,대런 아로노프스키,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,10/19/2017,autumn,개봉영화,장편,미국,398,366642382.0,46469,177160582,22015,드라마,청소년관람불가,일반영화,7.25,"제니퍼 로렌스,하비에르 바르뎀",121,7.304347826,69,2017,2073043.0,1 [1],0,0,73139955
562,내가 죽기 전에 가장 듣고 싶은 말,마크 펠링톤,,(주)메인타이틀픽쳐스,"(주)메인타이틀픽쳐스,주식회사 키위컴퍼니",D,7/19/2017,summer,개봉영화,장편,미국,154,328678600.0,44839,142556300,19450,코미디,12세이상관람가,독립/예술영화,5.33,"셜리 맥클레인,아만다 사이프리드,앤쥴 리 딕슨",108,0.0,0,2017,44839.0,1 [1],0,0,13449391
