title,director,producer,importer,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,aud_nationwide,rev_seoul,rev_seoul,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,director_movie_num,sequel,original
메이즈 러너: 데스 큐어,웨스 볼,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,1/17/2018,winter,개봉영화,장편,미국,1090,18902873104,2299732,5015312604,582686,액션,12세이상관람가,일반영화,5,"딜런 오브라이언(토마스), 토마스 생스터(뉴트), 카야 스코델라리오(트리사)",143,8.50989011,910,2018,10600985,2 [2],1,1
레디 플레이어 원,스티븐 스필버그,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,3/28/2018,spring,개봉영화,장편,미국,1079,19924623571,2253717,7255307121,762933,액션,12세이상관람가,일반영화,8.36,"마크 라이런스(제임스 도노반 할리데이 / 아노락), 사이먼 페그(오르젠 모로우 / Og), 올리비아 쿡(사만다 에벨린 쿡 / 아르테미스)",140,8.930516954,1799,2018,6576583,4 [4],0,1
쥬만지: 새로운 세계,제이크 캐스단,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,1/3/2018,winter,개봉영화,장편,미국,791,13814824864,1708672,3546830914,421003,액션,12세이상관람가,일반영화,5.33,"드웨인 존슨(닥터 브레이브스톤/스펜서), 잭 블랙(셸리 오베론/베서니), 케빈 하트(무스 핀바/프리지)",118,8.473394495,545,2018,4472312,2 [2],1,1
리틀 포레스트,임순례,(주)영화사수박,,메가박스중앙(주)플러스엠,A,2/28/2018,winter,개봉영화,장편,한국,884,11919745185,1504866,3852032885,474512,드라마,전체관람가,일반영화,6.36,"김태리(혜원), 류준열(재하), 문소리(혜원 엄마)",103,9.052009456,846,2018,1504866,1 [1],0,1
골든슬럼버,노동석,영화사 집,,씨제이이앤엠(주),A,2/14/2018,winter,개봉영화,장편,한국,833,11412768798,1387508,2666693198,315506,범죄,15세이상관람가,일반영화,5,"강동원(김건우/실리콘), 김의성(민씨), 한효주(전선영)",108,6.530805687,422,2018,1387508,1 [1],0,1
램페이지,브래드 페이튼,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,4/12/2018,spring,개봉영화,장편,미국,909,11951980109,1385511,2979863959,329834,액션,12세이상관람가,일반영화,4.8,"드웨인 존슨(데이비스 오코예), 제프리 딘 모건(러셀 요원), 나오미 해리스(케이트 칼드웰 의사)",107,8.916932907,939,2018,5977451,2 [2],0,1
궁합,홍창표,(주)주피터필름,,씨제이이앤엠(주),A,2/28/2018,winter,개봉영화,장편,한국,966,10478875438,1340117,2478594738,309094,코미디,12세이상관람가,일반영화,4,"심은경(송화옹주), 이승기(서도윤)",110,7.91918429,1324,2018,1340117,1 [1],0,0
사라진 밤,이창희,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",,씨네그루(주)키다리이엔티,B,3/7/2018,spring,개봉영화,장편,한국,925,10686397316,1314274,2577142716,309566,스릴러,15세이상관람가,일반영화,4.67,"김상경(중식), 김강우(진한), 김희애(설희)",101,8.142,500,2018,1314274,1 [1],0,1
오션스8,게리 로스,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,6/13/2018,summer,개봉영화,장편,미국,837,10972422166,1251725,4116090166,457824,액션,12세이상관람가,일반영화,5.8,"산드라 블록(데비 오션), 케이트 블란쳇(루), 앤 해서웨이(다프네 클루거)",110,8.625824694,1061,2018,1260679,1 [1],1,1
바람 바람 바람,이병헌,(주)하이브미디어코프,,(주)넥스트엔터테인먼트월드(NEW),C,4/5/2018,spring,개봉영화,장편,한국,985,9702206675,1183959,2250342475,271361,코미디,청소년관람불가,일반영화,4.6,"이성민(석근), 신하균(봉수), 송지효(미영)",100,7.064593301,836,2018,11501537,3 [3],0,1
챔피언,김용완,(주)코코너,,워너브러더스 코리아(주),B,5/1/2018,spring,개봉영화,장편,한국,874,9440659230,1125238,1846376630,212475,드라마,12세이상관람가,일반영화,5.43,"마동석(마크), 권율(진기), 한예리(수진)",108,7.765765766,222,2018,0,1 [1],0,0
퍼시픽 림: 업라이징,스티븐 S. 드나이트,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,3/21/2018,spring,개봉영화,장편,미국,1145,8962712795,1077235,2487116295,278336,액션,15세이상관람가,일반영화,5.6,"존 보예가(제이크), 스콧 이스트우드(네이트)",111,8.246355685,686,2018,1077235,1 [1],1,0
염력,연상호,(주)영화사레드피터,,(주)넥스트엔터테인먼트월드(NEW),C,1/31/2018,winter,개봉영화,장편,한국,1099,7484644112,990104,1855120412,238805,드라마,15세이상관람가,일반영화,6,"류승룡(신석헌), 심은경(신루미)",101,6.505415162,554,2018,35729066,3 [3],0,0
월요일이 사라졌다,토미 위르콜라,,(주)퍼스트런,(주)스마일이엔티,D,2/22/2018,winter,개봉영화,장편,영국,355,7489885100,903175,2030565300,239886,액션,15세이상관람가,독립/예술영화,5.25,"누미 라파스(카렌 셋맨), 윌렘 대포(테렌스 셋맨), 글렌 클로즈(니콜렛 케이먼)",123,9,8,2018,903175,1 [1],0,0
레슬러,김대웅,(주)안나푸르나필름,,롯데쇼핑㈜롯데엔터테인먼트,A,5/9/2018,spring,개봉영화,장편,한국,957,6439292657,765813,1392248057,159549,드라마,15세이상관람가,일반영화,4.33,"유해진(귀보), 김민재(성웅), 이성경(가영)",110,6.746987952,415,2018,765813,1 [1],0,0
마녀,박훈정,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",,워너브러더스 코리아(주),B,6/27/2018,summer,개봉영화,장편,한국,1117,5547497752,661965,1358142852,157575,미스터리,15세이상관람가,일반영화,5.63,"김다미(자윤), 조민수(닥터 백), 박희순(미스터 최)",125,8.568734793,1644,2018,12181628,3 [3],0,0
인시디어스4: 라스트 키,애덤 로비텔,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,1/31/2018,winter,개봉영화,장편,미국,769,4301309864,554521,985318264,123478,공포,15세이상관람가,일반영화,5.33,"린 샤예(엘리스 레이니어), 스펜서 로크(멜리사 레이니어), 조쉬 스튜어트(제럴드 레이니어)",103,7.378947368,285,2018,1672226,2 [2],1,0
"그날, 바다",김지영,프로젝트 부,,(주)엣나인필름,D,4/12/2018,spring,개봉영화,장편,한국,611,4445554528,540558,1157399300,136574,다큐멘터리,15세이상관람가,독립/예술영화,6.4,정우성(내레이션),110,9.881427072,953,2018,540558,1 [1],0,0
툼레이더,로아 우타우,,워너브러더스 코리아(주),워너브러더스 코리아(주),B,3/8/2018,spring,개봉영화,장편,미국,806,4500905762,540410,1147492762,131406,액션,12세이상관람가,일반영화,5,알리시아 비칸데르(라라 크로포트),118,7.783625731,342,2018,556300,1 [1],0,1
페르디난드,카를로스 살다나,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,1/3/2018,winter,개봉영화,장편,미국,698,3854216500,533776,667415700,88198,애니메이션,전체관람가,일반영화,6.33,존 시나(페르디난드 목소리),108,9.075987842,329,2018,533776,1 [1],0,1
7년의 밤,추창민,"(주)바른손,씨제이이앤엠(주)",,씨제이이앤엠(주),A,3/28/2018,spring,개봉영화,장편,한국,872,3969337524,528007,1046793224,133744,스릴러,15세이상관람가,일반영화,5.5,"장동건(오영제), 류승룡(최현수), 송새벽(안승환)",123,6.309677419,310,2018,528007,1 [1],0,1
버닝,이창동,"파인하우스필름(주),나우필름(주)",,CGV아트하우스,A,5/17/2018,spring,개봉영화,장편,한국,739,4712847598,527979,1764315898,193981,미스터리,청소년관람불가,일반영화,7.69,"유아인(종수), 스티븐 연(벤), 전종서(해미)",148,7.736196319,652,2018,527979,1 [1],0,0
콰이어트 플레이스,존 크랜신스키,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,4/12/2018,spring,개봉영화,장편,미국,677,4580889849,526073,1445057049,161329,공포,15세이상관람가,일반영화,7,"에밀리 블런트, 존 크래신스키, 노아 주프",90,8.304347826,460,2018,526073,1 [1],0,0
셰이프 오브 워터: 사랑의 모양,기예르모 델 토로,,이십세기폭스코리아(주),이십세기폭스코리아(주),B,2/22/2018,winter,개봉영화,장편,미국,404,4209803400,506182,2139863100,253787,어드벤처,청소년관람불가,일반영화,8.18,"샐리 호킨스(엘라이자 에스포지토), 마이클 섀넌(리차드 스트릭랜드), 리차드 젠킨스(자일스)",123,8.841176471,510,2018,506182,1 [1],0,0
흥부: 글로 세상을 바꾼 자,조근현,"(주)영화사 궁,(주)발렌타인필름",,롯데쇼핑㈜롯데엔터테인먼트,A,2/14/2018,winter,개봉영화,장편,한국,627,3381050200,416303,886785300,107570,사극,12세이상관람가,일반영화,4.57,"정우(흥부), 김주혁(조혁), 정진영(조항리)",105,7.734234234,222,2018,554909,2 [2],0,1
피터 래빗,윌 글럭,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,5/16/2018,spring,개봉영화,장편,미국,599,3002378600,387794,598104900,74021,애니메이션,전체관람가,일반영화,5.5,"제임스 코든(피터 래빗 목소리), 도널 글리슨(제레미 피셔 / 토마스 맥그리거), 로즈 번(비 / 제미마 퍼들덕)",95,9.202635914,607,2018,387794,1 [1],0,1
패딩턴 2,폴 킹,,(주)누리픽쳐스,(주)이수C&E,B,2/8/2018,winter,개봉영화,장편,프랑스,629,2527056200,335906,707057900,89520,코미디,전체관람가,독립/예술영화,7.67,"벤 위쇼(패딩턴 목소리), 휴 그랜트(피닉스 뷰캐넌), 샐리 호킨스(매리 브라운)",104,9.167938931,131,2018,946106,2 [2],1,1
트루스 오어 데어,제프 와드로,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,5/22/2018,spring,개봉영화,장편,미국,530,2645140400,310695,674443300,75674,공포,15세이상관람가,일반영화,3.5,"루시 헤일(올리비아), 타일러 포시(루카스), 바이올렛 빈(마키)",100,8.395280236,339,2018,310695,1 [1],0,0
덕구,방수인,"(주)영화사두둥,(주)곰픽쳐스",,메가박스중앙(주)플러스엠,A,4/5/2018,spring,개봉영화,장편,한국,544,2318099700,305582,399790500,50850,드라마,전체관람가,일반영화,5.5,"이순재(덕구할배), 정지훈(덕구)",91,9.471153846,104,2018,305582,1 [1],0,0
커뮤터,자움 콜렛 세라,,(주)미디어로그,메가박스중앙(주)플러스엠,A,1/24/2018,winter,개봉영화,장편,영국,575,2286590955,286042,669150055,82592,액션,15세이상관람가,일반영화,5.57,"리암 니슨(마이클 맥콜리), 베라 파미가(조안나)",104,9.105022831,219,2018,6093136,3 [3],0,0
명탐정 코난:감벽의 관,야마모토 야스이치로,,씨제이이앤엠(주),씨제이이앤엠(주),A,2/14/2018,winter,개봉영화,장편,일본,487,1800316000,242164,310023800,40693,애니메이션,12세이상관람가,일반영화,5,"김선혜(코난 한국어 목소리), 강수진(남도일 한국어 목소리), 이현진(유미란 한국어 목소리)",107,8.526315789,76,2018,3213932,4 [4],1,1
아이 필 프리티,아비 콘,,(주)퍼스트런,(주)홈초이스,C,6/6/2018,summer,개봉영화,장편,미국,213,2030513900,229346,838802000,92648,코미디,15세이상관람가,일반영화,4,"에이미 슈머(르네 베넷), 미셸 윌리엄스(에이버리 클레어)",110,9.103109656,611,2018,229346,1 [1],0,0
치즈인더트랩,김제영,(주)마운틴무브먼트스토리,,(주)리틀빅픽쳐스,D,3/14/2018,spring,개봉영화,장편,한국,364,1890873700,229005,557695800,65340,멜로/로맨스,15세이상관람가,일반영화,4,"박해진(유정), 오연서(홍설), 박기웅(백인호)",116,8.217391304,92,2018,229005,1 [1],0,1
12 솔져스,니콜라이 퓰시,,(유)조이앤시네마,(주)제이앤씨미디어그룹,D,1/31/2018,winter,개봉영화,장편,미국,211,1833626400,223740,597547500,70049,액션,15세이상관람가,독립/예술영화,5,"크리스 헴스워스(미치 넬슨), 마이클 섀넌(할 스펜서), 마이클 페나(샘 딜러)",130,9.733333333,45,2018,223740,1 [1],0,0
1급기밀,홍기선,"(주)미인픽쳐스,(주)미디어모굴",,(주)리틀빅픽쳐스,D,1/24/2018,winter,개봉영화,장편,한국,512,1720083300,217803,406282500,50330,드라마,12세이상관람가,일반영화,5.86,"김상경(대익), 김옥빈(정숙), 최무성(현석)",101,9.003968254,252,2018,217803,1 [1],0,0
50가지 그림자: 해방,제임스 폴리,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),B,2/21/2018,winter,개봉영화,장편,미국,213,1866384500,217785,650566700,75135,드라마,청소년관람불가,일반영화,2.67,"다코타 존슨(아나스타샤 스틸), 제이미 도넌(크리스찬 그레이)",105,8.440092166,434,2018,597025,2 [2],1,1
허리케인 하이스트,롭 코헨,,(주)우성엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),C,3/14/2018,spring,개봉영화,장편,미국,544,1730262848,214949,406693648,49348,액션,15세이상관람가,일반영화,3.5,"토비 켑벨(윌), 매기 그레이스(케이시), 라이언 콴튼(브리즈)",103,8.863013699,146,2018,214949,1 [1],0,0
한 솔로: 스타워즈 스토리,론 하워드,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,B,5/24/2018,spring,개봉영화,장편,미국,569,1964276778,213980,778382478,79048,액션,12세이상관람가,일반영화,7.29,"엘든 이렌리치(한 솔로), 에밀리아 클라크(키라), 우디 해럴슨(토비아스 베킷)",135,8.413043478,184,2018,4302393,3 [3],1,0
콜 미 바이 유어 네임,루카 구아다니노,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,3/22/2018,spring,개봉영화,장편,기타,192,1655414700,198013,940932000,110111,드라마,청소년관람불가,독립/예술영화,7.8,"티모시 샬라메(엘리오), 아미 해머(올리버)",132,9.42519685,127,2018,198013,1 [1],0,0
나미야 잡화점의 기적,히로키 류이치,,(주)에이원엔터테인먼트,(주)이수C&E,B,2/28/2018,winter,개봉영화,장편,일본,532,1455461885,191880,458198585,57998,판타지,전체관람가,독립/예술영화,5.75,"야마다 료스케, 니시다 토시유키, 무라카미 니지로",130,7.669811321,424,2018,192093,1 [1],0,1
극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,유야마 쿠니히코,,(주)포켓몬코리아,(주)이수C&E,B,6/6/2018,summer,개봉영화,장편,일본,588,1388591900,182545,222643100,27844,애니메이션,전체관람가,독립/예술영화,6,"임채헌(다크라이 한국어 목소리), 이선호(지우 한국어 목소리), 정미숙(빛나 한국어 목소리)",90,8.042780749,374,2018,7587500,6 [6],1,1
유전,아리 애스터,,찬란,(주)팝엔터테인먼트,D,6/7/2018,summer,개봉영화,장편,미국,422,1536786325,174223,528139825,57537,공포,15세이상관람가,일반영화,7.13,"토니 콜렛(애니 그레이엄), 밀리 샤피로(찰리 그레이엄), 가브리엘 번(스티브 그레이엄)",127,7.54,150,2018,442366,2 [2],0,0
허스토리,민규동,(주)수필름,,(주)넥스트엔터테인먼트월드(NEW),C,6/27/2018,summer,개봉영화,장편,한국,696,1216916649,169330,358940549,50578,드라마,12세이상관람가,일반영화,6.67,"김희애(문정숙 사장), 김해숙(배정길 할머니)",121,9.440251572,159,2018,9729747,3 [3],0,0
미드나잇 선,스콧 스피어,,(주)우성엔터테인먼트,씨네그루(주)키다리이엔티,B,6/21/2018,summer,개봉영화,장편,미국,472,1277894600,151708,433992200,50930,멜로/로맨스,12세이상관람가,독립/예술영화,5.25,"벨라 손(케이티), 패트릭 슈왈제네거(찰리)",92,8.992907801,141,2018,1828,1 [1],0,1
다운사이징,알렉산더 페인,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,A,1/11/2018,winter,개봉영화,장편,미국,511,1236582004,150215,428993404,51033,드라마,15세이상관람가,일반영화,6.13,"맷 데이먼(폴 사프라넥), 크리스토프 왈츠(두샨 미르코비치), 홍 차우(녹 란 트란)",135,5.941605839,274,2018,150215,1 [1],0,0
나를 기억해,이한욱,(주)오아시스이엔티,,씨네그루(주)키다리이엔티,B,4/19/2018,spring,개봉영화,장편,한국,545,1227953892,140849,289799692,32322,미스터리,청소년관람불가,일반영화,3.67,"이유영(한서린), 김희원(오국철)",102,8.064220183,109,2018,140849,1 [1],0,0
