,N_movie_code,title,comeout_date,expert_rating,starring_actors,running_times,directors,audience_rating,rating_audiences
679,166092,PMC: 더 벙커,2018,6.90,"하정우(에이헵), 이선균(윤지의)",124분,김병우,6.906976744186046,774
680,164139,범블비,2018,6.78,"헤일리 스테인펠드(찰리 왓슨), 존 시나(번스 요원)",114분,트래비스 나이트,8.786850477200424,943
681,169643,몬스터 호텔 3,2018,5.00,"아담 샌들러(드락 목소리), 셀레나 고메즈(마비스 목소리)",97분,젠디 타타코브스키,8.745495495495495,1332
682,168049,더 넌,2018,4.50,"타이사 파미가(아이린 수녀), 데미안 비쉬어(버크 신부), 보니 아론스(악마 수녀)",96분,코린 하디,7.4427333974975936,1039
683,160375,스카이스크래퍼,2018,4.25,"드웨인 존슨(윌 소여), 니브 캠벨(사라 소여)",102분,로슨 마샬 터버,8.733990147783251,406
684,109906,인랑,ILLANG : THE WOLF BRIGADE,5.73,"강동원(임중경), 한효주(이윤희), 정우성(장진태)",138분,김지운,5.382171226831421,1133
685,175727,극장판 헬로카봇 : 백악기 시대,2018,6.00,"이지현(차탄 목소리), 김용준(아빠 / 스톰 목소리), 양정화(장군 / 엄마 / M라인 목소리)",84분,"최신규, 김진철",9.28852119958635,967
686,172010,상류사회,2018,4.40,"박해일(장태준), 수애(오수연)",120분,변혁,6.019417475728155,824
687,132996,물괴,2018,4.50,"김명민(윤겸), 김인권(성한 / 물괴 목소리), 혜리(명)",105분,허종호,6.674591381872214,673
688,155356,미쓰백,2018,6.11,"한지민(백상아), 김시아(김지은), 이희준(장섭)",98분,이지원,9.29496402877698,417
689,174805,신비아파트: 금빛 도깨비와 비밀의 동굴,2018,6.00,"조현정(신비 목소리), 김영은(하리 목소리), 김채하(두리 목소리)",68분,김병갑,8.859649122807017,912
690,168058,퍼스트맨,2018,7.44,"라이언 고슬링(닐 암스트롱), 클레어 포이(자넷 암스트롱)",141분,데이미언 셔젤,8.102857142857143,350
691,171725,스파이더맨: 뉴 유니버스,2018,8.25,"샤메익 무어(마일스 모랄레스/스파이더맨 목소리), 헤일리 스테인펠드(스파이더 그웬 목소리), 니콜라스 케이지(스파이더맨 누아르 목소리)",117분,"밥 퍼시케티, 피터 램지, 로드니 로스맨",9.278207109737249,647
692,152661,메가로돈,2018,4.40,"제이슨 스타뎀(조나스 테일러), 레인 윌슨(잭 모리스)",113분,존 터틀타웁,7.575682382133995,403
693,158622,호두까기 인형과 4개의 왕국,2018,5.00,"키이라 나이틀리(슈가 플럼), 매켄지 포이(클라라), 헬렌 미렌(마더 진저)",99분,"라세 할스트롬, 조 존스톤",8.25,60
694,168023,곰돌이 푸 다시 만나 행복해,2018,6.33,"이완 맥그리거(크리스토퍼 로빈), 헤일리 앳웰(에블린 로빈), 마크 게티스(자일스 윈슬로우)",104분,마크 포스터,8.932584269662922,356
695,150688,그린치,2018,5.00,"베네딕트 컴버배치(그린치 목소리), 퍼렐 윌리엄스(내레이션)",89분,"스콧 모지어, 야로우 체니",8.592783505154639,1164
696,168050,스타 이즈 본,2018,7.43,"브래들리 쿠퍼(잭슨), 레이디 가가(앨리)",135분,브래들리 쿠퍼,9.24795081967213,488
697,164151,변산,2017,6.50,"박정민(학수), 김고은(선미)",123분,이준익,8.38,200
698,166610,동네사람들,2018,4.00,"마동석(역기철), 김새론(강유진)",99분,임진순,7.507317073170731,410
699,152156,원더풀 고스트,2018,4.83,"마동석(장수), 김영광(태진), 이유영(현지)",97분,조원희,8.281767955801104,181
700,173019,명탐정 코난 : 제로의 집행인,Detective Conan: Zero the Enforcer,6.00,"타카야마 미나미(에도가와 코난 일본어 목소리), 야마자키 와카나(모리 란 일본어 목소리), 코야마 리키야(모리 코고로 일본어 목소리)",110분,타치카와 유즈루,9.312621359223302,1030
701,180379,점박이 한반도의 공룡2 : 새로운 낙원,2018,7.00,"박희순(점박이 목소리), 라미란(송곳니 목소리), 김성균(싸이 목소리)",94분,한상호,9.183864915572233,533
702,176354,번 더 스테이지: 더 무비,2018,6.00,"RM(본인), 진(본인), 슈가(본인)",2018 .11.15 개봉,박준수,-,-
703,144266,후드,2018,4.75,"태런 에저튼(로빈 후드), 제이미 폭스(리틀 존), 벤 멘델슨(노팅엄 주 장관)",116분,오토 바서스트,8.297101449275363,276
704,172975,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,Crayon Shin-chan Bu...,-,"박영남(짱구 목소리), 강희선(짱구 엄마/맹구 목소리), 김환진(짱구 아빠 목소리)",104분,타카하시 와타루,8.974789915966387,238
705,156496,모털 엔진,2018,5.50,"헤라 힐마(헤스터 쇼), 로버트 시한(톰 내츠워디), 휴고 위빙(테데우스 발렌타인)",128분,크리스찬 리버스,7.185430463576159,151
706,173692,바울,Apostle Of Christ,5.00,"제임스 폴크너(바울), 제임스 카비젤(누가)",107분,앤드류 하얏트,9.439655172413794,116
707,167602,나를 차버린 스파이,2018,5.80,"밀라 쿠니스(오드리), 케이트 맥키넌(모건)",117분,수잔나 포겔,8.375,16
708,172003,속닥속닥,2018,3.50,"소주연(여은하), 김민규(강민우)",91분,최상훈,9.620689655172415,29
709,164155,벽 속에 숨은 마법시계,2018,4.67,"잭 블랙(조나단), 케이트 블란쳇(플로렌스), 오웬 바카로(루이스)",105분,일라이 로스,8.204419889502763,181
710,174626,업그레이드,2018,6.67,로건 마샬 그린(그레이 트레이스),100분,리 워넬,-,-
711,180384,런닝맨 : 풀룰루의 역습,2018,6.00,"김서영(리우 목소리), 권창욱(쿠가 목소리), 엄상현(롱키 목소리)",67분,윤준상,7.547550432276657,347
712,172118,극장판 도라에몽: 진구의 보물섬,Doraemon the Movie: Nobita's Treasure Island,6.00,"윤아영(도라에몽 한국어 목소리), 김정아(진구 한국어 목소리), 조현정(이슬이 한국어 목소리)",108분,이마이 카즈아키,8.996078431372549,255
713,127335,더 프레데터,2018,4.00,"보이드 홀브룩(퀸 맥케나), 올리비아 문(케이시 브래킷), 트래반트 로즈(네브래스카 윌리엄스)",108분,셰인 블랙,7.639130434782609,230
714,172174,어느 가족,Shoplifters,8.13,"릴리 프랭키(오사무 시바타), 안도 사쿠라(노부요 시바타), 마츠오카 마유(아키 시바타)",121분,고레에다 히로카즈,9.263691683569979,493
715,172187,극장판 포켓몬스터 모두의 이야기,Pokemon the Movie: The Power of Us,7.00,"마츠모토 리카(사토시 목소리), 오오타니 이쿠에(피카츄 목소리)",98분,야지마 테츠오,9.240143369175627,279
716,170496,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,Yo-Kai Watch 4,-,"여민정(윤단아 목소리), 한채언(천유성 목소리), 김지율(서도영 목소리)",103분,우시로 신지,8.858267716535433,127
717,168047,크레이지 리치 아시안,2018,6.50,"콘스탄스 우(레이첼 추), 헨리 골딩(닉 영), 양자경(엘레노어 영)",120분,존 추,7.906403940886699,203
718,158178,독전,2018,5.29,"조진웅(원호), 류준열(락), 김주혁(진하림)",123분,이해영,8.64006139677667,1303
719,171452,부탁 하나만 들어줘,2018,6.83,"블레이크 라이블리(에밀리), 안나 켄드릭(스테파니)",117분,폴 페이그,7.842105263157895,95
720,170879,할로윈,2018,7.43,"제이미 리 커티스(로리 스트로드), 주디 그리어(캐런)",106분,데이빗 고든 그린,7.299435028248587,177
721,175365,빅샤크: 매직체인지,2015,4.00,"이제인(메이 목소리), 장병관(빅샤크 목소리), 김사라(보보 목소리)",74분,헤 질리,7.793103448275862,58
722,144906,베일리 어게인,2017,5.40,"조시 게드(베일리/ 엘리/ 티노/ 버디 목소리), 데니스 퀘이드(이든), K.J. 아파(십대 이든)",100분,라세 할스트롬,9.442553191489361,235
723,178214,루이스,2018,6.00,"캘럼 말로니(루이스 목소리), 더모트 마제니스(아민 / 와보 목소리), 폴 타이랙(내그 / 미스터 윈터 / 빌 목소리)",85분,"울프강 라우엔슈타인, 크리스토프 라우엔슈타인",8.675,200
724,158620,셜록 놈즈,2018,4.50,"조니 뎁(셜록 놈즈 목소리), 에밀리 블런트(줄리엣 목소리), 제임스 맥어보이(노미오 목소리)",86분,존 스티븐슨,8.276785714285714,112
725,172344,신은 죽지 않았다 3: 어둠 속의 빛,2018,5.00,"데이빗 A.R. 화이트(데이빗 힐), 존 코베트(피어스 힐), 쉐인 하퍼(조쉬 휘튼)",105분,마이클 메이슨,8.9375,48
726,179139,출국,2018,4.00,이범수(오영민),105분,노규엽,9.31578947368421,152
727,168030,호텔 아르테미스,2018,5.00,"조디 포스터(진 토마스), 데이브 바티스타(에버레스트), 소피아 부텔라(니스)",94분,드류 피어스,7.18,50
728,171499,마일 22,2018,4.00,"마크 월버그(실바), 로렌 코핸(앨리스), 이코 우웨이스(리 누르)",95분,피터 버그,7.91764705882353,85
729,171750,여곡성,2018,3.75,"서영희(신씨부인), 손나은(옥분), 이태리(해천비)",94분,유영선,5.75,4
730,152694,킬링 디어,2017,7.14,"콜린 파렐(스티븐 머피), 니콜 키드먼(안나 머피), 배리 케오간(마틴)",121분,요르고스 란티모스,7.90625,32
731,169642,엘리엇과 산타 썰매단,2018,5.50,"최원형(엘리엇 한국어 목소리), 장경희(헤이즐 한국어 목소리), 조쉬 허처슨(엘리엇 목소리)",90분,제니퍼 웨스트콧,6.782608695652174,69
732,172768,어드리프트:우리가 함께한 바다,2018,6.50,"쉐일린 우들리(태미), 샘 클라플린(리처드)",97분,발타자르 코루마쿠르,8.98360655737705,61
733,92125,헌터 킬러,2018,5.00,"제라드 버틀러(캡틴 조 글래스), 게리 올드만(찰스 도네건)",121분,도노반 마시,8.90566037735849,53
734,179683,번개맨의 비밀,2018,-,"서홍석(번개맨), 김혜원(번개걸/제나), 유수호(마리오/소방서장)",69분,강유선,8.721153846153847,104
735,178434,폴란드로 간 아이들,2018,6.20,"이송(본인), 추상미(본인)",79분,추상미,9.635294117647058,85
736,172194,나츠메 우인장: 세상과 연을 맺다,Natsume Yujin-cho the Movie: Ephemeral Bo...,-,"카미야 히로시(나츠메 타카시), 이노우에 카즈히코(야옹 선생/마다라), 코바야시 사나에(나츠메 레이코)",104분,"오오모리 타카히로, 이토 히데키",-,-
737,178426,에그엔젤 코코밍: 두근두근 핼러윈 파티,2018,-,[국내] 전체 관람가,68분,닛타 노리오,-,-
738,177335,타샤 튜더,2017,6.00,타샤 튜더(본인),104분,마츠타니 미츠에,9.452380952380953,42
739,177379,플로이,2018,5.00,하하(플로이 아빠 목소리),83분,아르니 올라푸르 아스게이르손,8.166666666666666,66
740,178402,다이노 어드벤처2: 육해공 공룡 대백과,2018,-,[국내] 전체 관람가,71분,마이크 데블린,5.2439024390243905,82
741,178445,극장판 뽀잉: 슈퍼 변신의 비밀,2018,7.00,"전태열(뽀잉 목소리), 엄상현(하이에나 박사 목소리), 홍소영(몽바 목소리)",72분,정미화,8.035714285714286,28
742,174807,배반의 장미,2018,3.00,"김인권(안병남), 정상훈(육심선), 손담비(이미지)",99분,박진영,8.484536082474227,97
743,172113,이별의 아침에 약속의 꽃을 장식하자,Maquia: When the Promised Flower Blooms,6.60,"이와미 마나카(마키아 목소리), 이리노 미유(아리엘 목소리), 카야노 아이(레일리야 목소리)",115분,오카다 마리,9.0,19
744,154653,툴리,2018,7.60,"샤를리즈 테론(마를로), 맥켄지 데이비스(툴리)",95분,제이슨 라이트맨,8.590909090909092,22
745,170859,"오늘 밤, 로맨스 극장에서",Color Me True,5.40,"아야세 하루카(미유키), 사카구치 켄타로(켄지)",109분,타케우치 히데키,8.283783783783784,74
746,177381,펭귄 하이웨이,Penguin Highway,5.67,"아오이 유우, 키타 카나, 쿠기미야 리에",118분,이시다 히로야스,7.266666666666667,45
747,167651,극한직업,2018,6.80,"류승룡(고반장), 이하늬(장형사), 진선규(마형사)",111분,이병헌,9.346142116498932,3279
748,136900,어벤져스: 엔드게임,2019,7.62,"로버트 다우니 주니어(토니 스타크 / 아이언맨), 크리스 에반스(스티브 로저스 / 캡틴 아메리카), 크리스 헴스워스(토르)",181분,"안소니 루소, 조 루소",9.52442096708655,24610
749,161967,기생충,2019,9.06,"송강호(기택), 이선균(동익), 조여정(연교)",131분,봉준호,9.116782675947409,2586
750,163788,알라딘,2019,6.00,"메나 마수드(알라딘), 윌 스미스(지니), 나오미 스콧(자스민)",128분,가이 리치,9.495961227786752,619
751,132623,캡틴 마블,2019,6.86,"브리 라슨(캐럴 댄버스 / 비어스 / 캡틴 마블), 사무엘 L. 잭슨(닉 퓨리), 벤 멘델슨(탈로스 / 켈러)",123분,"애너 보든, 라이언 플렉",8.304741833508956,4745
752,163608,돈,2018,5.50,"류준열(조일현), 유지태(번호표), 조우진(한지철)",115분,박누리,8.458333333333334,2040
753,177967,악인전,The Cop,5.71,"마동석(장동수), 김무열(정태석), 김성규(강경호)",110분,이원태,8.780757097791797,634
754,167699,말모이,2018,5.86,"유해진(김판수), 윤계상(류정환)",135분,엄유나,9.29086389061529,1609
755,177374,증인,2018,6.00,"정우성(순호), 김향기(지우)",129분,이한,9.216358839050132,758
756,167099,사바하,SVAHA : THE SIXTH FINGER,6.89,"이정재(박목사), 박정민(정나한), 이재인(금화/그것)",122분,장재현,7.795226130653266,796
757,101966,토이 스토리 4,2019,8.09,"톰 행크스(우디 목소리), 팀 알렌(버즈 라이트이어 목소리), 애니 파츠(보 핍 목소리)",100분,조시 쿨리,9.277322404371585,732
758,66728,알리타: 배틀 엔젤,2018,7.14,"로사 살라자르(알리타), 크리스토프 왈츠(닥터 다이슨 이도), 키언 존슨(휴고)",122분,로버트 로드리게즈,8.889075630252101,1190
759,164172,내안의 그놈,2018,4.00,"진영(동현), 박성웅(판수), 라미란(미선)",122분,강효진,8.97452229299363,628
760,164173,뺑반,2018,5.25,"공효진(시연), 류준열(민재), 조정석(재철)",133분,한준희,7.299155609167672,829
761,152632,주먹왕 랄프 2: 인터넷 속으로,2018,7.25,"존 C. 라일리(랄프 목소리), 사라 실버맨(바넬로피 목소리), 제인 린치(칼훈 목소리)",112분,"필 존스턴, 리치 무어",8.977810650887575,676
762,174065,걸캅스,2018,5.17,"라미란(박미영), 이성경(조지혜)",107분,정다원,9.164383561643836,365
763,109193,드래곤 길들이기 3,2019,6.71,"제이 바루첼(히컵 목소리), 아메리카 페레라(아스트리드 목소리), 케이트 블란쳇(발카 목소리)",104분,딘 데블로이스,9.283582089552239,737
764,181414,어스,2019,7.22,"루피타 뇽(애들레이드 윌슨/레드), 윈스턴 듀크(게이브 윌슨/아브라함), 엘리자베스 모스(키티 타일러/달리아)",116분,조던 필,7.80802437785678,1969
765,175366,나의 특별한 형제,2018,6.44,"신하균(세하), 이광수(동구), 이솜(미현)",114분,육상효,9.287037037037036,432
766,174050,생일,2018,6.89,"설경구(정일), 전도연(순남)",120분,이종언,9.017738359201774,451
767,182360,항거:유관순 이야기,2019,6.20,"고아성(유관순), 김새벽(김향화), 김예은(권애라)",105분,조민호,9.429969879518072,1328
768,179125,롱 리브 더 킹: 목포 영웅,2019,5.00,"김래원(장세출), 원진아(강소현), 진선규(조광춘)",118분,강윤성,8.77471264367816,435
769,164125,엑스맨: 다크 피닉스,2019,5.67,"제임스 맥어보이(찰스 자비에 / 프로페서 X), 마이클 패스벤더(에릭 랜셔 / 매그니토), 제니퍼 로렌스(레이븐 다크홈 / 미스틱)",114분,사이먼 킨버그,7.934210526315789,456
770,97631,맨 인 블랙: 인터내셔널,2019,4.86,"크리스 헴스워스(에이전트 H), 테사 톰슨(에이전트 M)",115분,F. 게리 그레이,7.008333333333334,240
771,183136,뽀로로 극장판 보물섬 대모험,2019,7.00,"이선(뽀로로 목소리), 이미자(크롱 목소리), 김현지(에디 목소리)",79분,"김현호, 윤창섭",9.38423645320197,1421
772,167657,명탐정 피카츄,2019,5.50,"라이언 레이놀즈(명탐정 피카츄), 저스티스 스미스(팀 굿맨)",104분,롭 레터맨,8.777777777777779,216
773,181698,존 윅 3: 파라벨룸,2019,6.88,키아누 리브스(존 윅),131분,채드 스타헬스키,8.647260273972602,584
774,140649,샤잠!,2019,5.71,"제커리 레비(샤잠), 애셔 앤젤(빌리 뱃슨)",132분,데이비드 F. 샌드버그,7.795144157814871,659
775,181554,극장판 헬로카봇:옴파로스 섬의 비밀,2019,7.00,"이지현(차탄 목소리), 김용준(차산/코어 목소리)",78분,"최신규, 김진철",9.024436090225564,1064
776,180425,이스케이프 룸,2019,5.33,"테일러 러셀(조이 데이비스), 로건 밀러(벤 밀러), 제이 엘리스(제이슨 워커)",100분,애덤 로비텔,7.986870897155361,457
777,163826,글래스,-,6.33,"제임스 맥어보이, 브루스 윌리스, 사무엘L.잭슨",129분,M. 나이트 샤말란,8.12863070539419,482
778,171539,그린 북,2018,7.29,"비고 모텐슨(토니 발레롱가), 마허샬라 알리(돈 셜리 박사)",130분,피터 패럴리,9.523364485981308,214
779,180381,장난스런 키스,Fall in Love at First Kiss,4.75,"왕대륙(장즈수), 임윤(위안샹친)",122분,프랭키 첸,8.566666666666666,240
780,181411,해피 데스데이 2 유,2019,6.00,"제시카 로테(트리 겔브먼), 이스라엘 브로우사드(카터 데이비스), 피 부(라이언)",100분,크리스토퍼 랜던,8.399491094147583,393
781,180372,극장판 공룡메카드: 타이니소어의 섬,2018,5.00,"김서영(트리케라 목소리), 엄상현(티라노 목소리), 안현서(나용찬 목소리)",70분,"최신규, 유재운",9.187282229965156,1148
782,137327,고질라: 킹 오브 몬스터,2019,5.20,"밀리 바비 브라운(매디슨 러셀), 베라 파미가(엠마 러셀), 카일 챈들러(마크 러셀)",132분,마이클 도허티,8.11111111111111,288
783,163787,덤보,2019,6.00,"콜린 파렐(홀트 패리어), 마이클 키튼(V. A. 반데비어), 대니 드비토(맥스 메디치)",111분,팀 버튼,9.25212947189097,587
784,180220,러브 유어셀프 인 서울,2018,-,[국내] 전체 관람가,113분,"RM(본인), 진(본인), 슈가(본인)",-,-
785,164200,헬보이,2019,5.40,"데이빗 하버(헬보이), 밀라 요보비치(피의 여왕 니무에)",121분,닐 마샬,7.951807228915663,415
786,171785,미성년,2018,7.15,"염정아(영주), 김소진(미희), 김혜준(주리)",96분,김윤석,8.418181818181818,220
787,183850,애나벨 집으로,2019,4.00,"패트릭 윌슨(에드 워렌), 베라 파미가(로랭 워렌), 맥케나 그레이스(주디 워렌)",106분,게리 도버먼,7.5,166
788,177483,배심원들,2018,6.67,"문소리(재판장 김준겸), 박형식(권남우)",114분,홍승완,9.25,96
789,181959,신데렐라:마법 반지의 비밀,2018,4.00,"사문영(엘라 목소리), 김혜성(알렉스 목소리), 남도형(매니 목소리)",87분,린 사우더랜드,7.677551020408163,245
790,153580,악질경찰,2018,4.29,"이선균(조필호), 전소니(미나), 박해준(권태주)",127분,이정범,7.281081081081081,185
791,169078,기묘한 가족,2018,5.71,"정재영(준걸), 김남길(민걸), 엄지원(남주)",112분,이민재,7.695431472081219,197
792,151151,메리 포핀스 리턴즈,2018,6.67,"에밀리 블런트(메리 포핀스), 린-마누엘 미란다(잭), 벤 위쇼(마이클 뱅크스)",130분,롭 마샬,8.702127659574469,282
793,180399,요로나의 저주,2019,4.00,린다 카델리니(애나),93분,마이클 차베즈,7.94,200
794,180169,어린 의뢰인,2019,5.25,"이동휘(정엽), 유선(지숙), 최명빈(다빈)",114분,장규성,9.232876712328768,73
795,152344,언니,2018,4.00,"이시영(박인애), 박세완(박은혜), 이준혁(한정우)",94분,임경택,7.34453781512605,119
796,144318,언더독,2018,7.00,"디오(뭉치 목소리), 박소담(밤이 목소리), 박철민(짱아 목소리)",102분,"오성윤, 이춘백",9.472222222222221,216
797,183836,천로역정: 천국을 찾아서,2019,5.00,"존 라이스 데이비스, 벤 프라이스",113분,로버트 페르난데스,9.551020408163266,49
798,161984,우상,Idol,5.63,"한석규(명회), 설경구(중식), 천우희(련화)",144분,이수진,6.6838235294117645,136
799,179875,비스트,2019,4.57,"이성민(정한수), 유재명(한민태), 전혜진(춘배)",130분,이정호,8.491150442477876,226
800,159070,자전차왕 엄복동,2018,4.17,"비(엄복동), 강소라(김형신), 이범수(황재호)",116분,김유성,7.547169811320755,159
801,148909,더 페이버릿: 여왕의 여자,2018,8.20,"올리비아 콜맨(앤 여왕), 엠마 스톤(애비게일 힐), 레이첼 와이즈(사라 제닝스)",119분,요르고스 란티모스,8.874193548387098,310
802,174830,가버나움,Capernaum,7.33,"자인 알 라피아(자인), 요르다노스 시프로우(라힐)",126분,나딘 라바키,9.568181818181818,220
803,177371,0.0MHz,2018,3.33,"정은지(소희), 이성열(상엽), 최윤영(윤정)",102분,유선동,7.423728813559322,59
804,168045,바이스,2018,7.00,크리스찬 베일(딕 체니),132분,아담 맥케이,8.921052631578947,38
805,48233,명탐정 코난:전율의 악보,-,6.0,"타카야마 미나미, 야마자키 와카나, 쿠와시마 호우코",116분,야마모토 야스이치로,-,-
806,172137,미래의 미라이,-,6.5,"카미시라이시 모카, 쿠로키 하루",98분,호소다 마모루,7.4,135
807,181704,로켓맨,2019,6.80,태런 에저튼(엘튼 존),121분,덱스터 플레처,9.315217391304348,92
808,181419,공포의 묘지,-,6.0,"제이슨 클락, 존 리스고, 에이미 세이메츠",101분,"케빈 콜쉬, 데니스 위드미어",6.355555555555555,90
809,159845,크게 될 놈,2018,4.50,"김해숙(순옥), 손호준(기강)",108분,강지은,9.176923076923076,130
810,181409,콜드 체이싱,2019,7.50,"리암 니슨(넬스 콕스맨), 톰 베이트먼(바이킹)",118분,한스 페터 몰란트,7.278688524590164,61
811,179974,라스트 미션,2018,7.20,"클린트 이스트우드(얼 스톤), 타이사 파미가(지니), 브래들리 쿠퍼(콜린 베이츠)",116분,클린트 이스트우드,8.966666666666667,120
812,168096,아이 엠 마더,2018,5.25,제니퍼 가너(라일리 노스),102분,피에르 모렐,8.492537313432836,67
813,181912,파이브 피트,2019,5.00,"헤일리 루 리차드슨(스텔라), 콜 스프로즈(윌)",116분,저스틴 밸도니,9.013333333333334,75
814,183132,교회오빠,2019,-,"이관희(본인), 오은주(본인), 이소연(본인)",85분,이호경,9.894736842105264,38
815,149278,구스 베이비,2018,5.00,"전현무(잭 한국어 목소리), 유아(오키 한국어 목소리), 박성광(칼 한국어 목소리)",89분,크리스토퍼 젠킨스,9.05952380952381,84
816,125438,레고 무비2,2019,6.25,"크리스 프랫(에밋/터프가이 렉스 목소리), 엘리자베스 뱅크스(루시 목소리), 윌 아넷(배트맨 목소리)",107분,마이크 미첼,8.767295597484276,159
817,142266,그대 이름은 장미,2018,6.50,"유호정(장미), 박성웅(명환), 오정세(순철)",126분,조석현,7.8474576271186445,59
818,167629,"어쩌다, 결혼",2018,4.50,"김동욱(정성석), 고성희(박해주)",87분,"박호찬, 박수진",7.578947368421052,76
819,165022,호텔 뭄바이,2018,6.20,"데브 파텔(아르준), 아미 해머(데이빗), 나자닌 보니아디(자흐라)",123분,안소니 마라스,9.0,26
820,182348,로망,2019,5.50,"이순재(조남봉), 정영숙(이매자), 조한철(조진수)",112분,이창근,8.96078431372549,51
821,183820,사탄의 인형,-,4.0,"가브리엘 베이트먼, 마크 해밀, 오브리 플라자",90분,라스 클리브버그,6.758620689655173,29
822,182407,1919 유관순,2019,3.00,"이새봄(유관순), 양윤희(어윤희), 김나니(권애라)",79분,신상민,8.3125,16
823,173667,왓칭,2019,4.00,"강예원(영우), 이학주(준호)",97분,김성기,8.34862385321101,109
824,171533,콜레트,2018,6.00,"키이라 나이틀리(콜레트), 도미닉 웨스트(윌리)",112분,워시 웨스트모어랜드,8.77310924369748,119
825,183870,빅샤크2: 해저2만리,2018,6.00,"장병관(빅샤크 한국어 목소리), 김소희(메이 한국어 목소리)",75분,신우,7.958333333333333,24
826,182012,어글리 돌,2019,6.00,"켈리 클락슨(모씨 목소리), 닉 조나스(루 목소리), 자넬 모네(맨디 목소리)",87분,켈리 애스버리,8.942307692307692,52
827,179033,슈퍼미니 2,Minuscule: Mandibles From Far Aw...,7.67,"브루노 살로몬, 티에리 프레몽",92분,"토마스 자보, 헬레네 지라드",7.5,38
828,169263,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,2019,-,"스기야마 노리아키(에미야 시로 목소리), 시타야 노리코(마토 사쿠라 목소리), 카미야 히로시(마토 신지 목소리)",117분,스도 토모노리,9.460843373493976,332
829,167053,업사이드,2017,5.80,"브라이언 크랜스톤(필립), 케빈 하트(델), 니콜 키드먼(이본)",126분,닐 버거,9.772727272727273,22
830,151747,쿠르스크,2018,6.20,"마티아스 쇼에나에츠(미하일 카레코프), 콜린 퍼스(데이빗 러셀), 레아 세이두(타냐 카레코프)",118분,토마스 빈터베르그,9.6,5
831,179318,일일시호일,Every Day a Good Day,7.00,"키키 키린(다케타), 쿠로키 하루(노리코), 타베 미카코(미치코)",100분,오모리 타츠시,8.91358024691358,162
832,167054,더 와이프,2017,6.75,"글렌 클로즈(조안 캐슬먼), 조나단 프라이스(조셉 캐슬먼)",100분,비욘 룬게,8.453488372093023,86
833,181717,칠곡 가시나들,2018,6.60,"박금분(본인), 곽두조(본인), 강금연(본인)",100분,김재환,9.283018867924529,53
834,168056,몬스터 파크,2018,6.00,"릴리 콜린스(새벽 공주 목소리), 토비 켑벨(테리 목소리), 이안 맥쉐인(그럼프 목소리)",86분,"안드레스 코투리어, 토드 레스닉",7.584905660377358,53
835,137865,세상을 바꾼 변호인,2018,5.75,"펠리시티 존스(루스 베이더 긴즈버그), 아미 해머(마틴 긴즈버그)",120분,미미 레더,8.846153846153847,13
836,136873,겨울왕국 2,2019,6.75,"크리스틴 벨(안나 목소리), 이디나 멘젤(엘사 목소리)",103분,"크리스 벅, 제니퍼 리",8.954081632653061,1764
837,174903,엑시트,2019,7.23,"조정석(용남), 윤아(의주)",103분,이상근,9.086271567891973,1333
838,173123,스파이더맨: 파 프롬 홈,2019,6.56,"톰 홀랜드(피터 파커 / 스파이더맨 ), 사무엘 L. 잭슨(닉 퓨리), 젠다야 콜맨(미쉘 존스)",129분,존 왓츠,9.073556231003039,1645
839,187940,백두산,2019,5.67,"이병헌(리준평), 하정우(조인창), 마동석(강봉래)",128분,"이해준, 김병서",7.844660194174757,1133
840,167613,조커,2019,7.64,호아킨 피닉스(아서 플렉 / 조커),123분,토드 필립스,9.094818081587652,1814
841,178526,봉오동 전투,The Battle: Roar to Victory,5.30,"유해진(황해철), 류준열(이장하), 조우진(마병구)",135분,원신연,9.229327453142227,907
842,169637,라이온 킹,2019,6.00,"도날드 글로버(심바 목소리), 비욘세(날라 목소리), 제임스 얼 존스(무파사 목소리)",118분,존 파브로,8.668552036199095,884
843,177909,나쁜 녀석들: 더 무비,2019,4.83,"마동석(박웅철), 김상중(오구탁), 김아중(곽노순)",114분,손용호,8.485527544351074,1071
844,179482,82년생 김지영,BORN 1982,6.79,"정유미(지영), 공유(대현)",118분,김도영,9.485499462943071,931
845,182355,분노의 질주: 홉스&쇼,2019,6.00,"드웨인 존슨(루크 홉스), 제이슨 스타뎀(데카드 쇼), 이드리스 엘바(브릭스턴)",136분,데이빗 레이치,9.019567456230691,971
846,182205,가장 보통의 연애,2019,6.33,"김래원(재훈), 공효진(선영)",109분,김한결,8.914076782449726,547
847,183876,시동,2019,6.00,"마동석(거석이형), 박정민(고택일), 정해인(우상필)",102분,최정열,8.91994750656168,762
848,189053,블랙머니,2019,6.00,"조진웅(양민혁), 이하늬(김나리)",113분,정지영,9.109154929577464,284
849,167605,터미네이터: 다크 페이트,2019,6.43,"맥켄지 데이비스(그레이스), 아놀드 슈왈제네거(터미네이터), 린다 해밀턴(사라 코너)",128분,팀 밀러,8.695592286501377,726
850,96951,타짜: 원 아이드 잭,2019,5.43,"박정민(도일출), 류승범(애꾸), 최유화(마돈나)",139분,권오광,7.076327433628318,904
851,179159,신의 한 수: 귀수편,2019,5.00,"권상우(귀수), 김희원(똥선생), 김성균(허일도)",106분,리건,8.993224932249323,738
